x_m,y_m,pressure_Pa,permeability_m2,velocity_x_m_s,velocity_y_m_s
3.250000000000000111e-02,1.874999999999999931e-03,7.303831947355413945e+01,1.000000000000000036e-10,1.024527427129910716e-04,-5.099370013269889475e-06
3.416666666666667157e-02,1.874999999999999931e-03,7.129300811219472678e+01,1.000000000000000036e-10,1.072786609191186128e-04,-5.745809383003004376e-06
3.583333333333333509e-02,1.874999999999999931e-03,6.946236410958351826e+01,1.000000000000000036e-10,1.126808167349761710e-04,-6.358221842796181952e-06
3.750000000000000555e-02,1.874999999999999931e-03,6.753698088769552044e+01,1.000000000000000036e-10,1.186109037720220011e-04,-6.878085892446960986e-06
3.916666666666666907e-02,1.874999999999999931e-03,6.550866731718278402e+01,1.000000000000000036e-10,1.249579975326810537e-04,-7.218170582415835574e-06
4.083333333333333259e-02,1.874999999999999931e-03,6.337171430327281740e+01,1.000000000000000036e-10,1.315153799802606255e-04,-7.254632572775106256e-06
4.250000000000000305e-02,1.874999999999999931e-03,6.112482131784076245e+01,1.000000000000000036e-10,1.379421823951735378e-04,-6.838963764184028421e-06
4.416666666666666657e-02,1.874999999999999931e-03,5.877364155676703206e+01,1.000000000000000036e-10,1.437553119415636393e-04,-5.861178844810977098e-06
4.583333333333333703e-02,1.874999999999999931e-03,5.633297758645530706e+01,1.000000000000000036e-10,1.484248811012554067e-04,-4.373607516907894476e-06
4.750000000000000056e-02,1.874999999999999931e-03,5.382614552005851749e+01,1.000000000000000036e-10,1.515973075329694192e-04,-2.647534956971355172e-06
4.916666666666667102e-02,1.874999999999999931e-03,5.127973400202299104e+01,1.000000000000000036e-10,1.531763856627594168e-04,-8.801347864252305812e-07
5.083333333333333454e-02,1.874999999999999931e-03,4.872026599796653556e+01,1.000000000000000036e-10,1.531763856627585765e-04,8.801347864263674053e-07
5.250000000000000500e-02,1.874999999999999931e-03,4.617385447993103753e+01,1.000000000000000036e-10,1.515973075329679555e-04,2.647534956972207710e-06
5.416666666666666852e-02,1.874999999999999931e-03,4.366702241353426928e+01,1.000000000000000036e-10,1.484248811012528317e-04,4.373607516907326964e-06
5.583333333333333898e-02,1.874999999999999931e-03,4.122635844322260823e+01,1.000000000000000036e-10,1.437553119415597904e-04,5.861178844811546304e-06
5.750000000000000250e-02,1.874999999999999931e-03,3.887517868214894179e+01,1.000000000000000036e-10,1.379421823951690654e-04,6.838963764184596780e-06
5.916666666666667296e-02,1.874999999999999931e-03,3.662828569671697210e+01,1.000000000000000036e-10,1.315153799802548521e-04,7.254632572775106256e-06
6.083333333333333648e-02,1.874999999999999931e-03,3.449133268280711206e+01,1.000000000000000036e-10,1.249579975326744401e-04,7.218170582416404780e-06
6.250000000000000000e-02,1.874999999999999931e-03,3.246301911229448933e+01,1.000000000000000036e-10,1.186109037720144252e-04,6.878085892446676383e-06
6.416666666666667740e-02,1.874999999999999931e-03,3.053763589040663007e+01,1.000000000000000036e-10,1.126808167349674296e-04,6.358221842797176368e-06
6.583333333333334092e-02,1.874999999999999931e-03,2.870699188779557431e+01,1.000000000000000036e-10,1.072786609191083806e-04,5.745809383005279507e-06
6.750000000000000444e-02,1.874999999999999931e-03,2.696168052643634994e+01,1.000000000000000036e-10,1.024527427129782781e-04,5.099370013272589816e-06
6.916666666666666796e-02,1.874999999999999931e-03,2.529190046402963077e+01,1.000000000000000036e-10,9.821030160729710373e-05,4.458174037636267952e-06
7.083333333333333148e-02,1.874999999999999931e-03,2.368800380619311241e+01,1.000000000000000036e-10,9.453114274768108693e-05,3.848305809805338033e-06
7.250000000000000888e-02,1.874999999999999931e-03,2.214086237244026023e+01,1.000000000000000036e-10,9.137723121240012652e-05,3.286075871343711576e-06
7.416666666666667240e-02,1.874999999999999931e-03,2.064209609911310750e+01,1.000000000000000036e-10,8.870009473806175705e-05,2.780260910864881792e-06
