x_m,y_m,velocity_m_s,fluid_mask
4.895833333333333634e-03,7.291666666666666999e-04,1.685166062787030227e-03,1.000000000000000000e+00
5.104166666666666574e-03,7.291666666666666999e-04,1.685166062787029359e-03,1.000000000000000000e+00
5.312500000000000382e-03,7.291666666666666999e-04,1.663119859919696226e-03,1.000000000000000000e+00
5.520833333333333322e-03,7.291666666666666999e-04,1.617552689132449421e-03,1.000000000000000000e+00
5.729166666666667129e-03,7.291666666666666999e-04,1.545998633613760234e-03,1.000000000000000000e+00
5.937500000000000069e-03,7.291666666666666999e-04,1.446681569682165165e-03,1.000000000000000000e+00
6.145833333333333877e-03,7.291666666666666999e-04,1.322491240385482211e-03,1.000000000000000000e+00
6.354166666666666817e-03,7.291666666666666999e-04,1.184489913342797168e-03,1.000000000000000000e+00
6.562500000000000625e-03,7.291666666666666999e-04,1.025339177287237086e-03,1.000000000000000000e+00
6.770833333333333565e-03,7.291666666666666999e-04,8.414464829912709273e-04,1.000000000000000000e+00
6.979166666666667372e-03,7.291666666666666999e-04,6.734299173959983802e-04,1.000000000000000000e+00
7.187500000000000312e-03,7.291666666666666999e-04,4.772610481769720518e-04,1.000000000000000000e+00
7.395833333333334120e-03,7.291666666666666999e-04,1.888878707559865980e-04,1.000000000000000000e+00
7.604166666666667060e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.020833333333334675e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.229166666666667615e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.437500000000000555e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.645833333333333495e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.854166666666666435e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.062500000000001110e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.270833333333334050e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.479166666666666990e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.687499999999999931e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.895833333333334605e-03,7.291666666666666999e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.041666666666666734e-04,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
3.125000000000000065e-04,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
5.208333333333333261e-04,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.291666666666666999e-04,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.375000000000000737e-04,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.145833333333333339e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.354166666666666713e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000087e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.770833333333333461e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.979166666666666834e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000208e-03,9.375000000000000737e-04,1.425289100578477127e-04,1.000000000000000000e+00
2.395833333333333582e-03,9.375000000000000737e-04,3.117176244045045388e-04,1.000000000000000000e+00
2.604166666666666956e-03,9.375000000000000737e-04,6.126633985811701837e-04,1.000000000000000000e+00
2.812500000000000330e-03,9.375000000000000737e-04,8.771784653816851705e-04,1.000000000000000000e+00
3.020833333333333703e-03,9.375000000000000737e-04,1.095402218214078629e-03,1.000000000000000000e+00
3.229166666666667077e-03,9.375000000000000737e-04,1.285556203954811788e-03,1.000000000000000000e+00
3.437500000000000017e-03,9.375000000000000737e-04,1.462784660483750551e-03,1.000000000000000000e+00
3.645833333333333391e-03,9.375000000000000737e-04,1.620447768599975451e-03,1.000000000000000000e+00
3.854166666666666765e-03,9.375000000000000737e-04,1.757883846469650681e-03,1.000000000000000000e+00
4.062500000000000139e-03,9.375000000000000737e-04,1.875856138677552045e-03,1.000000000000000000e+00
4.270833333333333946e-03,9.375000000000000737e-04,1.971032883709520657e-03,1.000000000000000000e+00
4.479166666666666886e-03,9.375000000000000737e-04,2.041672763954634814e-03,1.000000000000000000e+00
4.687500000000000694e-03,9.375000000000000737e-04,2.087960479767406174e-03,1.000000000000000000e+00
4.895833333333333634e-03,9.375000000000000737e-04,2.110779989372948712e-03,1.000000000000000000e+00
5.104166666666666574e-03,9.375000000000000737e-04,2.110779989372947845e-03,1.000000000000000000e+00
5.312500000000000382e-03,9.375000000000000737e-04,2.087960479767404440e-03,1.000000000000000000e+00
5.520833333333333322e-03,9.375000000000000737e-04,2.041672763954631344e-03,1.000000000000000000e+00
5.729166666666667129e-03,9.375000000000000737e-04,1.971032883709517187e-03,1.000000000000000000e+00
5.937500000000000069e-03,9.375000000000000737e-04,1.875856138677549443e-03,1.000000000000000000e+00
6.145833333333333877e-03,9.375000000000000737e-04,1.757883846469648079e-03,1.000000000000000000e+00
6.354166666666666817e-03,9.375000000000000737e-04,1.620447768599972849e-03,1.000000000000000000e+00
6.562500000000000625e-03,9.375000000000000737e-04,1.462784660483748816e-03,1.000000000000000000e+00
6.770833333333333565e-03,9.375000000000000737e-04,1.285556203954810487e-03,1.000000000000000000e+00
6.979166666666667372e-03,9.375000000000000737e-04,1.095402218214077761e-03,1.000000000000000000e+00
7.187500000000000312e-03,9.375000000000000737e-04,8.771784653816845200e-04,1.000000000000000000e+00
7.395833333333334120e-03,9.375000000000000737e-04,6.126633985811698584e-04,1.000000000000000000e+00
7.604166666666667060e-03,9.375000000000000737e-04,3.117176244045044304e-04,1.000000000000000000e+00
7.812500000000000000e-03,9.375000000000000737e-04,1.425289100578476856e-04,1.000000000000000000e+00
8.020833333333334675e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.229166666666667615e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.437500000000000555e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.645833333333333495e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
8.854166666666666435e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.062500000000001110e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.270833333333334050e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.479166666666666990e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.687499999999999931e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
9.895833333333334605e-03,9.375000000000000737e-04,0.000000000000000000e+00,0.000000000000000000e+00
1.041666666666666734e-04,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.125000000000000065e-04,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.208333333333333261e-04,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.291666666666666999e-04,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.375000000000000737e-04,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.145833333333333339e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.354166666666666713e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000087e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.770833333333333461e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.979166666666666834e-03,1.145833333333333339e-03,1.826637357331676226e-04,1.000000000000000000e+00
2.187500000000000208e-03,1.145833333333333339e-03,5.000530581648040054e-04,1.000000000000000000e+00
2.395833333333333582e-03,1.145833333333333339e-03,7.599930356057269572e-04,1.000000000000000000e+00
2.604166666666666956e-03,1.145833333333333339e-03,1.029466856004726885e-03,1.000000000000000000e+00
2.812500000000000330e-03,1.145833333333333339e-03,1.279984418776740785e-03,1.000000000000000000e+00
3.020833333333333703e-03,1.145833333333333339e-03,1.502041508346041009e-03,1.000000000000000000e+00
3.229166666666667077e-03,1.145833333333333339e-03,1.699188676352368556e-03,1.000000000000000000e+00
3.437500000000000017e-03,1.145833333333333339e-03,1.876392714315199602e-03,1.000000000000000000e+00
3.645833333333333391e-03,1.145833333333333339e-03,2.033229876325923398e-03,1.000000000000000000e+00
3.854166666666666765e-03,1.145833333333333339e-03,2.169337460437812792e-03,1.000000000000000000e+00
4.062500000000000139e-03,1.145833333333333339e-03,2.284423477071091668e-03,1.000000000000000000e+00
4.270833333333333946e-03,1.145833333333333339e-03,2.377201220814353141e-03,1.000000000000000000e+00
4.479166666666666886e-03,1.145833333333333339e-03,2.446742225431381042e-03,1.000000000000000000e+00
4.687500000000000694e-03,1.145833333333333339e-03,2.492866528044565370e-03,1.000000000000000000e+00
4.895833333333333634e-03,1.145833333333333339e-03,2.515810647786632763e-03,1.000000000000000000e+00
5.104166666666666574e-03,1.145833333333333339e-03,2.515810647786632763e-03,1.000000000000000000e+00
5.312500000000000382e-03,1.145833333333333339e-03,2.492866528044563636e-03,1.000000000000000000e+00
