x_m,y_m,velocity_m_s,fluid_mask
4.687500000000000694e-03,9.375000000000000737e-04,1.148395786754348707e-03,1.000000000000000000e+00
4.895833333333333634e-03,9.375000000000000737e-04,1.144961957787265627e-03,1.000000000000000000e+00
5.104166666666666574e-03,9.375000000000000737e-04,1.144961957787265627e-03,1.000000000000000000e+00
5.312500000000000382e-03,9.375000000000000737e-04,1.148395786754348056e-03,1.000000000000000000e+00
5.520833333333333322e-03,9.375000000000000737e-04,1.154996573641426175e-03,1.000000000000000000e+00
5.729166666666667129e-03,9.375000000000000737e-04,1.164254991377295994e-03,1.000000000000000000e+00
5.937500000000000069e-03,9.375000000000000737e-04,1.175456949614223480e-03,1.000000000000000000e+00
6.145833333333333877e-03,9.375000000000000737e-04,1.187723650894187844e-03,1.000000000000000000e+00
6.354166666666666817e-03,9.375000000000000737e-04,1.200048642748465129e-03,1.000000000000000000e+00
6.562500000000000625e-03,9.375000000000000737e-04,1.211330275992910863e-03,1.000000000000000000e+00
6.770833333333333565e-03,9.375000000000000737e-04,1.220399354545228729e-03,1.000000000000000000e+00
6.979166666666667372e-03,9.375000000000000737e-04,1.226041631397790802e-03,1.000000000000000000e+00
7.187500000000000312e-03,9.375000000000000737e-04,1.227014267049457647e-03,1.000000000000000000e+00
7.395833333333334120e-03,9.375000000000000737e-04,1.222055069467825909e-03,1.000000000000000000e+00
7.604166666666667060e-03,9.375000000000000737e-04,1.209883373122461235e-03,1.000000000000000000e+00
7.812500000000000000e-03,9.375000000000000737e-04,1.189191588237192062e-03,1.000000000000000000e+00
8.020833333333334675e-03,9.375000000000000737e-04,1.158626518888350096e-03,1.000000000000000000e+00
8.229166666666667615e-03,9.375000000000000737e-04,1.116759345796066632e-03,1.000000000000000000e+00
8.437500000000000555e-03,9.375000000000000737e-04,1.062042629664764143e-03,1.000000000000000000e+00
8.645833333333333495e-03,9.375000000000000737e-04,9.927518445005229474e-04,1.000000000000000000e+00
8.854166666666666435e-03,9.375000000000000737e-04,9.069079835659495884e-04,1.000000000000000000e+00
9.062500000000001110e-03,9.375000000000000737e-04,8.021772441422498744e-04,1.000000000000000000e+00
9.270833333333334050e-03,9.375000000000000737e-04,6.757451158296611318e-04,1.000000000000000000e+00
9.479166666666666990e-03,9.375000000000000737e-04,5.241686561247176947e-04,1.000000000000000000e+00
9.687499999999999931e-03,9.375000000000000737e-04,3.432287659975175324e-04,1.000000000000000000e+00
