x_m,y_m,velocity_m_s,fluid_mask
6.354166666666666817e-03,1.145833333333333339e-03,3.084659005102693453e-03,1.000000000000000000e+00
6.562500000000000625e-03,1.145833333333333339e-03,3.025527641806666484e-03,1.000000000000000000e+00
6.770833333333333565e-03,1.145833333333333339e-03,2.956955565543677687e-03,1.000000000000000000e+00
6.979166666666667372e-03,1.145833333333333339e-03,2.878511496106444818e-03,1.000000000000000000e+00
7.187500000000000312e-03,1.145833333333333339e-03,2.789686383202987993e-03,1.000000000000000000e+00
7.395833333333334120e-03,1.145833333333333339e-03,2.689882512801248723e-03,1.000000000000000000e+00
7.604166666666667060e-03,1.145833333333333339e-03,2.578399711267814927e-03,1.000000000000000000e+00
7.812500000000000000e-03,1.145833333333333339e-03,2.454417844260572013e-03,1.000000000000000000e+00
8.020833333333334675e-03,1.145833333333333339e-03,2.316974569244022869e-03,1.000000000000000000e+00
8.229166666666667615e-03,1.145833333333333339e-03,2.164937020923879407e-03,1.000000000000000000e+00
8.437500000000000555e-03,1.145833333333333339e-03,1.996965823374663006e-03,1.000000000000000000e+00
8.645833333333333495e-03,1.145833333333333339e-03,1.811469636301515180e-03,1.000000000000000000e+00
8.854166666666666435e-03,1.145833333333333339e-03,1.606548610357549402e-03,1.000000000000000000e+00
9.062500000000001110e-03,1.145833333333333339e-03,1.379926195524694811e-03,1.000000000000000000e+00
9.270833333333334050e-03,1.145833333333333339e-03,1.128871770881223046e-03,1.000000000000000000e+00
9.479166666666666990e-03,1.145833333333333339e-03,8.501232743692807049e-04,1.000000000000000000e+00
9.687499999999999931e-03,1.145833333333333339e-03,5.398314445938213416e-04,1.000000000000000000e+00
9.895833333333334605e-03,1.145833333333333339e-03,1.935654432304110672e-04,1.000000000000000000e+00
1.041666666666666734e-04,1.354166666666666713e-03,2.137924550912712019e-04,1.000000000000000000e+00
